id,mesh,branch,bias_V,contact,component,reference_delta_dex,candidate_delta_dex,error_dex,pass
P1,M0,reverse,-0.5,Anode,electron,0.2898044979414302,0.2898044979590122,1.758199141832506e-11,True
P1,M0,reverse,-0.5,Anode,hole,0.008253055855433173,0.008251908527189294,1.1473282438782123e-06,True
P1,M0,reverse,-0.5,Cathode,total,0.04045155541759881,0.040446591847108505,4.963570490304492e-06,True
P1,M0,reverse,-0.5,Cathode,electron,0.034680500371310645,0.034676052336458166,4.448034852479188e-06,True
P1,M0,reverse,-0.5,Cathode,hole,0.16864323209436782,0.16864323088934496,1.2050228592741519e-09,True
P1,M0,reverse,-0.6,Anode,total,0.035942966078145226,0.035938892371637,4.073706508227193e-06,True
P1,M0,reverse,-0.6,Anode,electron,0.2898044860863654,0.2898044859596166,1.267487781397847e-10,True
P1,M0,reverse,-0.6,Anode,hole,0.00722602762993778,0.0072251131829887336,9.144469490466461e-07,True
P1,M0,reverse,-0.6,Cathode,total,0.035942966078145226,0.03593889237417984,4.073703965386255e-06,True
P1,M0,reverse,-0.6,Cathode,electron,0.030660372369163177,0.030656758221800022,3.6141473631554066e-06,True
P1,M0,reverse,-0.6,Cathode,hole,0.16864317257108682,0.16864317067279436,1.8982924676613777e-09,True
P1,M0,reverse,-0.7,Anode,total,0.03257139309139452,0.03256772726934358,3.6658220509411255e-06,True
P1,M0,reverse,-0.7,Anode,electron,0.2898044747241544,0.2898044744296555,2.9449886973509365e-10,True
P1,M0,reverse,-0.7,Anode,hole,0.00647733032593077,0.006476525075929255,8.052500015147054e-07,True
P1,M0,reverse,-0.7,Cathode,total,0.03257139309139157,0.03256772727170252,3.665819689052663e-06,True
P1,M0,reverse,-0.7,Cathode,electron,0.027680284855913458,0.027677056811301937,3.228044611520292e-06,True
P1,M0,reverse,-0.7,Cathode,hole,0.1686431155402671,0.16864311279820632,2.7420607728867452e-09,True
P1,M0,reverse,-0.8,Anode,total,0.02982403737140175,0.02982027768039332,3.759691008430044e-06,True
P1,M0,reverse,-0.8,Anode,electron,0.28980446379333014,0.28980446330966997,4.836601674718111e-10,True
P1,M0,reverse,-0.8,Anode,hole,0.005879080707116082,0.005878269168061542,8.115390545395881e-07,True
P1,M0,reverse,-0.8,Cathode,total,0.029824037371408502,0.02982027768260157,3.7596888069306444e-06,True
P1,M0,reverse,-0.8,Cathode,electron,0.025268338279622528,0.0252650476386354,3.290640987127502e-06,True
P1,M0,reverse,-0.8,Cathode,hole,0.16864306066308665,0.16864305697094129,3.6921453672178473e-09,True
P1,M0,reverse,-0.9,Anode,total,0.027617600180645793,0.027613475977457863,4.1242031879294705e-06,True
P1,M0,reverse,-0.9,Anode,electron,0.28980445324120946,0.2898044525506846,6.905248595145963e-10,True
P1,M0,reverse,-0.9,Anode,hole,0.005406118816313979,0.005405240939374442,8.778769395364344e-07,True
P1,M0,reverse,-0.9,Cathode,total,0.02761760018064887,0.02761347597953955,4.1242011093213515e-06,True
P1,M0,reverse,-0.9,Cathode,electron,0.023341848308237594,0.023338256172548564,3.592135689029635e-06,True
P1,M0,reverse,-0.9,Cathode,hole,0.16864300772096627,0.16864300299118767,4.72977859655721e-09,True
P1,M0,reverse,-1.0,Anode,total,0.025789837981374814,0.02578418361574837,5.654365626443086e-06,True
P1,M0,reverse,-1.0,Anode,electron,0.2898044430262728,0.289804442116953,9.093197861353985e-10,True
P1,M0,reverse,-1.0,Anode,hole,0.005019284535513002,0.005018094715536845,1.1898199761568168e-06,True
P1,M0,reverse,-1.0,Cathode,total,0.02578983798137427,0.02578418361772879,5.6543636454790824e-06,True
P1,M0,reverse,-1.0,Cathode,electron,0.021753073746922254,0.0217481686583102,4.905088612054687e-06,True
P1,M0,reverse,-1.0,Cathode,hole,0.168642956418611,0.16864295059186865,5.826742338621571e-09,True
P1,M1,forward,0.02,Anode,total,0.16383750651652154,0.16382311725636792,1.4389260153624406e-05,True
P1,M1,forward,0.02,Anode,electron,0.28980458420273025,0.2898045731649844,1.1037745828446077e-08,True
P1,M1,forward,0.02,Anode,hole,0.05558321742296432,0.05557409947629514,9.117946669183474e-06,True
P1,M1,forward,0.02,Cathode,total,0.1638375065165191,0.16382305785794468,1.4448658574417461e-05,True
P1,M1,forward,0.02,Cathode,electron,0.16281972408696221,0.16280230449711106,1.7419589851158657e-05,True
P1,M1,forward,0.02,Cathode,hole,0.16864350909209347,0.16864360797771216,9.888561869342283e-08,True
P1,M1,forward,0.04,Anode,total,0.17899896047749653,0.1789857129768043,1.3247500692231684e-05,True
P1,M1,forward,0.04,Anode,electron,0.28980458138785914,0.28980457653546965,4.85238949021749e-09,True
P1,M1,forward,0.04,Anode,hole,0.06600455579752804,0.06599467579249646,9.880005031576156e-06,True
P1,M1,forward,0.04,Cathode,total,0.178998960477495,0.17898570717009926,1.32533073957386e-05,True
P1,M1,forward,0.04,Cathode,electron,0.18144632845017927,0.1814297058019283,1.6622648250974592e-05,True
P1,M1,forward,0.04,Cathode,hole,0.168643582591899,0.16864362452788798,4.193598898694084e-08,True
P1,M1,forward,0.06,Anode,total,0.19373384319265952,0.19372224670633953,1.1596486319986887e-05,True
P1,M1,forward,0.06,Anode,electron,0.28980458518703445,0.2898045799917184,5.195316066242128e-09,True
P1,M1,forward,0.06,Anode,hole,0.07800428399828169,0.07799392434983553,1.035964844615933e-05,True
P1,M1,forward,0.06,Cathode,total,0.19373384319266637,0.1937221779137851,1.1665278881273222e-05,True
P1,M1,forward,0.06,Cathode,electron,0.2002905226948389,0.2002753082005437,1.5214494295201497e-05,True
P1,M1,forward,0.06,Cathode,hole,0.16864365098385886,0.1686436413385526,9.645306248140528e-09,True
P1,M1,forward,0.08,Anode,total,0.2072176872299663,0.20720816111839374,9.526111572566442e-06,True
P1,M1,forward,0.08,Anode,electron,0.28980458278588894,0.2898045835687543,7.828653836305932e-10,True
P1,M1,forward,0.08,Anode,hole,0.0910720906120216,0.09106170492964617,1.0385682375421701e-05,True
P1,M1,forward,0.08,Cathode,total,0.20721768722996697,0.20720785063889294,9.836591074036116e-06,True
P1,M1,forward,0.08,Cathode,electron,0.2182204505323281,0.21820714980452777,1.3300727800341638e-05,True
P1,M1,forward,0.08,Cathode,hole,0.16864367892311627,0.1686436584491521,2.047396416293701e-08,True
P1,M1,forward,0.1,Anode,total,0.21886276091959633,0.21885594388293322,6.817036663109288e-06,True
P1,M1,forward,0.1,Anode,electron,0.28980458701970474,0.2898045873010072,2.813024813086429e-10,True
P1,M1,forward,0.1,Anode,hole,0.10442995776434302,0.10442008006845202,9.877695891002958e-06,True
P1,M1,forward,0.1,Cathode,total,0.21886276091959822,0.2188547626166095,7.998302988726502e-06,True
P1,M1,forward,0.1,Cathode,electron,0.23426824091638962,0.23425712338912202,1.1117527267595628e-05,True
P1,M1,forward,0.1,Cathode,hole,0.16864368244136843,0.16864367584380047,6.597567964172768e-09,True
P1,M1,forward,0.12,Anode,total,0.2284143600106984,0.2284109048540442,3.455156654202929e-06,True
P1,M1,forward,0.12,Anode,electron,0.2898045897894678,0.2898045912060291,1.4165612571837016e-09,True
P1,M1,forward,0.12,Anode,hole,0.11721192901814086,0.11720302948458892,8.899533551931516e-06,True
P1,M1,forward,0.12,Cathode,total,0.2284143600106898,0.22840808470367163,6.275307018160925e-06,True
P1,M1,forward,0.12,Cathode,electron,0.2478443321003761,0.24783541779491722,8.914305458879168e-06,True
P1,M1,forward,0.12,Cathode,hole,0.16864369613558877,0.16864369350822114,2.627367629015609e-09,True
P1,M1,forward,0.14,Anode,total,0.2359184277916914,0.23591846932485372,4.1533162326024e-08,True
P1,M1,forward,0.14,Anode,electron,0.2898045958596271,0.2898045953150529,5.44574163541256e-10,True
P1,M1,forward,0.14,Anode,hole,0.1286865166355278,0.1286789090047729,7.607630754885575e-06,True
P1,M1,forward,0.14,Cathode,total,0.235918427791681,0.2359137024828483,4.725308832720376e-06,True
P1,M1,forward,0.14,Cathode,electron,0.25878507103963044,0.25877816961675904,6.901422871408158e-06,True
P1,M1,forward,0.14,Cathode,hole,0.1686437145315211,0.16864371160414832,2.927372788619209e-09,True
P1,M1,forward,0.16,Anode,total,0.24161583603505923,0.24161902611031355,3.1900752543168043e-06,True
P1,M1,forward,0.16,Anode,electron,0.28980459934503894,0.28980459968043126,3.353923250237756e-10,True
P1,M1,forward,0.16,Anode,hole,0.1384104231187774,0.13840421624091814,6.206877859266102e-06,True
P1,M1,forward,0.16,Cathode,total,0.24161583603507494,0.2416123663619461,3.4696731288363925e-06,True
P1,M1,forward,0.16,Cathode,electron,0.2672601558036228,0.2672549648960311,5.190907591656746e-06,True
P1,M1,forward,0.16,Cathode,hole,0.16864373820266065,0.16864373018992057,8.012740082552483e-09,True
P1,M1,forward,0.18,Anode,total,0.2458306069468335,0.24583574252360416,5.1355767706484645e-06,True
P1,M1,forward,0.18,Anode,electron,0.28980460420701526,0.28980460438455985,1.7754459014085455e-10,True
P1,M1,forward,0.18,Anode,hole,0.14625652192978117,0.1462516629568815,4.858972899673963e-06,True
P1,M1,forward,0.18,Cathode,total,0.24583060694681977,0.24582809312383935,2.513822980415581e-06,True
P1,M1,forward,0.18,Cathode,electron,0.2736264191174549,0.27362259923291704,3.819884537847873e-06,True
P1,M1,forward,0.18,Cathode,hole,0.16864375091791536,0.16864374928784676,1.6300686078718485e-09,True
P1,M1,forward,0.2,Anode,total,0.24888957723357444,0.24889536418001873,5.786946444291674e-06,True
P1,M1,forward,0.2,Anode,electron,0.28980460832019533,0.2898046096764107,1.3562153622359574e-09,True
P1,M1,forward,0.2,Anode,hole,0.1523416916146711,0.1523380074811078,3.6841335633031047e-06,True
P1,M1,forward,0.2,Cathode,total,0.24888957723356883,0.24888777746192736,1.7997716414697162e-06,True
P1,M1,forward,0.2,Cathode,electron,0.2782996503269414,0.2782968862320101,2.7640949312734975e-06,True
P1,M1,forward,0.2,Cathode,hole,0.16864376583616814,0.16864376902290007,3.1867319338907407e-09,True
P1,M1,forward,0.22,Anode,total,0.25107958917913,0.25100142084942567,7.816832970430898e-05,True
P1,M1,forward,0.22,Anode,electron,0.28980461401784074,0.28969093783933464,0.00011367617850610579,True
P1,M1,forward,0.22,Anode,hole,0.15691878357899994,0.15691605473642126,2.72884257868089e-06,True
P1,M1,forward,0.22,Cathode,total,0.2510795891791336,0.25107831116591955,1.2780132140344236e-06,True
P1,M1,forward,0.22,Cathode,electron,0.28167312256311977,0.2816711458534764,1.9767096433587206e-06,True
P1,M1,forward,0.22,Cathode,hole,0.16864378672485208,0.16864378949944422,2.774592139376253e-09,True
P1,M1,forward,0.24,Anode,total,0.2526326314182264,0.2525555675568562,7.706386137018573e-05,True
P1,M1,forward,0.24,Anode,electron,0.2898046212978754,0.289692933717687,0.00011168758018836877,True
P1,M1,forward,0.24,Anode,hole,0.1602836904082229,0.16028170388016405,1.9865280588560186e-06,True
P1,M1,forward,0.24,Cathode,total,0.2526326314182324,0.2526317293082946,9.021099378059283e-07,True
P1,M1,forward,0.24,Cathode,electron,0.284079637875514,0.2840782358801358,1.4019953781807537e-06,True
P1,M1,forward,0.24,Cathode,hole,0.16864380989355243,0.16864381112586313,1.2323106979295062e-09,True
P1,M1,forward,0.26,Anode,total,0.25372687200879784,0.253726240316704,6.316920938553849e-07,True
P1,M1,forward,0.26,Anode,electron,0.28980462920161804,0.28980463193856787,2.7369498334373077e-09,True
P1,M1,forward,0.26,Anode,hole,0.16271675929261153,0.16271533362808527,1.42566452626669e-06,True
P1,M1,forward,0.26,Cathode,total,0.2537268720087998,0.2537262393047551,6.327040447118293e-07,True
P1,M1,forward,0.26,Cathode,electron,0.285782372470268,0.2857813848740577,9.875962103111924e-07,True
P1,M1,forward,0.26,Cathode,hole,0.16864383167459535,0.16864383404381228,2.3692169337508062e-09,True
P1,M1,forward,0.28,Anode,total,0.25449459017476106,0.2544941489307986,4.41243962479021e-07,True
P1,M1,forward,0.28,Anode,electron,0.28980463951265106,0.28980464323457084,3.7219197723814545e-09,True
P1,M1,forward,0.28,Anode,hole,0.16445556796573763,0.16445455323062202,1.0147351156009066e-06,True
P1,M1,forward,0.28,Cathode,total,0.2544945901747655,0.25449414791033853,4.4226442696970736e-07,True
P1,M1,forward,0.28,Cathode,electron,0.286980560035429,0.2869798676522594,6.92383169575983e-07,True
P1,M1,forward,0.28,Cathode,hole,0.16864385683867547,0.16864385876162477,1.9229492997929754e-09,True
P1,M1,forward,0.3,Anode,total,0.2550318020052762,0.2550314957128195,3.06292456675461e-07,True
P1,M1,forward,0.3,Anode,electron,0.289804652395299,0.28980465784098086,5.445681849902684e-09,True
P1,M1,forward,0.3,Anode,hole,0.16568825956445304,0.1656875425100657,7.170543873391555e-07,True
P1,M1,forward,0.3,Cathode,total,0.25503180200527653,0.2550314947093724,3.0729590411171515e-07,True
P1,M1,forward,0.3,Cathode,electron,0.28782073997768676,0.2878202573107857,4.826669010582485e-07,True
P1,M1,forward,0.3,Cathode,hole,0.1686438836370842,0.16864388593548604,2.298401829969876e-09,True
P1,M1,forward,0.32,Anode,total,0.2554071625275213,0.2554069518463381,2.1068118322142837e-07,True
P1,M1,forward,0.32,Anode,electron,0.28980466958625795,0.28980467729959,7.713332028647102e-09,True
P1,M1,forward,0.32,Anode,hole,0.16655748985409446,0.1665569862791659,5.035749285620117e-07,True
P1,M1,forward,0.32,Cathode,total,0.2554071625275213,0.25540695085414905,2.1167337227456784e-07,True
P1,M1,forward,0.32,Cathode,electron,0.28840864247884884,0.2884083083913779,3.340874709656383e-07,True
P1,M1,forward,0.32,Cathode,hole,0.1686439131510293,0.16864391650579505,3.3547657429799926e-09,True
P1,M1,forward,0.34,Anode,total,0.2556692701425314,0.2556691279565777,1.4218595367765374e-07,True
P1,M1,forward,0.34,Anode,electron,0.2898046925226235,0.28980470377724227,1.12546187924778e-08,True
P1,M1,forward,0.34,Anode,hole,0.16716836015848,0.16716800862544268,3.5153303731827457e-07,True
P1,M1,forward,0.34,Cathode,total,0.255669270142532,0.25566912697198796,1.4317054403134577e-07,True
P1,M1,forward,0.34,Cathode,electron,0.28881957598968155,0.2888193480498093,2.2793987225488976e-07,True
P1,M1,forward,0.34,Cathode,hole,0.16864394703888697,0.1686439518296312,4.790744245752876e-09,True
P1,M1,forward,0.36,Anode,total,0.25585229848845636,0.2558522064130005,9.207545587086585e-08,True
P1,M1,forward,0.36,Anode,electron,0.2898047240354023,0.28980474042214194,1.6386739631890634e-08,True
P1,M1,forward,0.36,Anode,hole,0.16759683161289515,0.1675965885501522,2.4306274296059804e-07,True
P1,M1,forward,0.36,Cathode,total,0.2558522984884433,0.25585220543365766,9.30547856548003e-08,True
P1,M1,forward,0.36,Cathode,electron,0.289106723504376,0.2891065725191425,1.5098523348244797e-07,True
P1,M1,forward,0.36,Cathode,hole,0.16864398683488732,0.16864399386892356,7.0340362423593206e-09,True
P1,M1,forward,0.38,Anode,total,0.2559801746039073,0.2559801208533109,5.375059641821167e-08,True
P1,M1,forward,0.38,Anode,electron,0.2898047679342334,0.2898047918088116,2.3874578203297858e-08,True
P1,M1,forward,0.38,Anode,hole,0.1678971045903591,0.1678969398473479,1.6474301117730406e-07,True
P1,M1,forward,0.38,Cathode,total,0.2559801746039188,0.2559801198776744,5.4726244425040704e-08,True
P1,M1,forward,0.38,Cathode,electron,0.2893074316841952,0.2893073384106912,9.327350403154355e-08,True
P1,M1,forward,0.38,Cathode,hole,0.16864403478859552,0.16864404546377185,1.0675176326246927e-08,True
P1,M1,forward,0.4,Anode,total,0.2560696072587192,0.25606958490565424,2.2353064954572233e-08,True
P1,M1,forward,0.4,Anode,electron,0.2898048298634347,0.2898048645847689,3.472133419668566e-08,True
P1,M1,forward,0.4,Anode,hole,0.16810752486179026,0.16810741740124216,1.0746054809884775e-07,True
P1,M1,forward,0.4,Cathode,total,0.25606960725871,0.2560695839327065,2.3326003462109668e-08,True
P1,M1,forward,0.4,Cathode,electron,0.28944783290780257,0.2894477855882275,4.7319575091631094e-08,True
P1,M1,forward,0.4,Cathode,hole,0.1686440951695421,0.1686441107295464,1.5560004312797915e-08,True
P1,M1,forward,0.42,Anode,total,0.2561322475399418,0.25613225377610777,6.2361659725063134e-09,True
P1,M1,forward,0.42,Anode,electron,0.28980491803646047,0.2898049684103231,5.037386263673227e-08,True
P1,M1,forward,0.42,Anode,hole,0.16825506970099344,0.1682550057653179,6.393567553164559e-08,True
P1,M1,forward,0.42,Cathode,total,0.25613224753994274,0.2561322528051755,5.265232749795956e-09,True
P1,M1,forward,0.42,Cathode,electron,0.28954617397878596,0.2895461668541935,7.124592471541291e-09,True
P1,M1,forward,0.42,Cathode,hole,0.16864417327594924,0.16864419563388772,2.2357938472827854e-08,True
P1,M1,forward,0.44,Anode,total,0.2561762156972996,0.2561762519069484,3.620964883488398e-08,True
P1,M1,forward,0.44,Anode,electron,0.2898050440499223,0.2898051173243794,7.327445711302616e-08,True
P1,M1,forward,0.44,Anode,hole,0.16835865209387638,0.1683586241718606,2.7922015782833043e-08,True
P1,M1,forward,0.44,Cathode,total,0.2561762156972864,0.2561762509375922,3.524030584012294e-08,True
P1,M1,forward,0.44,Cathode,electron,0.28961518257330054,0.28961521551371966,3.2940419114613206e-08,True
P1,M1,forward,0.44,Cathode,hole,0.16864427619759365,0.1686443088351224,3.263752876292436e-08,True
P1,M1,forward,0.46,Anode,total,0.25620717460266795,0.2562072460358797,7.143321173463946e-08,True
P1,M1,forward,0.46,Anode,electron,0.2898052252284733,0.2898053317294024,1.0650092913122577e-07,True
P1,M1,forward,0.46,Anode,hole,0.16843150695472853,0.16843151176751658,4.812788056973716e-09,True
P1,M1,forward,0.46,Cathode,total,0.25620717460266434,0.2562072450678134,7.046514904907042e-08,True
P1,M1,forward,0.46,Cathode,electron,0.28966373687316027,0.28966381505301175,7.817985148150797e-08,True
P1,M1,forward,0.46,Cathode,hole,0.16864441556465393,0.16864446290062293,4.733596900563519e-08,True
P1,M1,forward,0.48,Anode,total,0.2562290795974224,0.25622919642901104,1.1683158862574317e-07,True
P1,M1,forward,0.48,Anode,electron,0.2898054865072835,0.2898056412762731,1.5476898962418772e-07,True
P1,M1,forward,0.48,Anode,hole,0.16848288832388764,0.16848292707960627,3.8755718634320147e-08,True
P1,M1,forward,0.48,Cathode,total,0.2562290795974315,0.25622919546208195,1.1586465042956462e-07,True
P1,M1,forward,0.48,Cathode,electron,0.28969803602020544,0.2896981708834375,1.3486323208189432e-07,True
P1,M1,forward,0.48,Cathode,hole,0.1686446074481255,0.16864467607743017,6.862930465589834e-08,True
P1,M1,forward,0.5,Anode,total,0.25624470359046947,0.2562448824029792,1.7881250974349783e-07,True
P1,M1,forward,0.5,Anode,electron,0.2898058641125237,0.2898060890570769,2.2494455320654083e-07,True
P1,M1,forward,0.5,Anode,hole,0.1685192705811365,0.16851934921079212,7.862965561988844e-08,True
P1,M1,forward,0.5,Cathode,total,0.25624470359046175,0.2562448814371205,1.7784665873321615e-07,True
P1,M1,forward,0.5,Cathode,electron,0.2897224199035457,0.2897226308436251,2.1094007940369863e-07,True
