id,mesh,branch,bias_V,contact,component,reference_A_per_um,candidate_A_per_um,absolute_error_A_per_um,relative_error,log_error_dex,pass
P0,original,forward,0.6,Anode,total,7.36455655735232e-09,7.3604362796675626e-09,4.120277684757229e-12,0.0005594739686863831,0.00024304445223254775,True
P0,original,forward,0.6,Anode,electron,5.11767724275852e-09,5.114806930293729e-09,2.8703124647905483e-12,0.0005608623460676466,0.0002436477548189369,True
P0,original,forward,0.6,Anode,hole,2.2468793145938e-09,2.2456293493738334e-09,1.249965219966681e-12,0.0005563116861007974,0.0002416703237389856,True
P0,original,forward,0.6,Cathode,total,-7.36455655735233e-09,-7.360436168519365e-09,4.120388832964853e-12,0.0005594890610014128,0.00024305101041087888,True
P0,original,forward,0.6,Cathode,electron,-5.1185394417913e-09,-5.1156685680232485e-09,2.8708737680516667e-12,0.0005608775317059913,0.00024365435355889068,True
P0,original,forward,0.6,Cathode,hole,-2.24601711556103e-09,-2.2447676004961164e-09,1.2495150649135996e-12,0.0005563248188344659,0.00024167603038746711,True
P0,original,forward,0.62,Anode,total,1.59159738806943e-08,1.5907024788482426e-08,8.9490922118751e-12,0.0005622711044235965,0.00024425991456781523,True
P0,original,forward,0.62,Anode,electron,1.10602104442585e-08,1.1053969811040364e-08,6.240633218134888e-12,0.0005642418152517597,0.000245116265751214,True
P0,original,forward,0.62,Anode,hole,4.85576343643588e-09,4.853054977442062e-09,2.7084589938179673e-12,0.0005577823197676141,0.00024230936780297808,True
P0,original,forward,0.62,Cathode,total,-1.59159738806943e-08,-1.590702478848249e-08,8.949092211812234e-12,0.0005622711044196467,0.00024425991456607845,True
P0,original,forward,0.62,Cathode,electron,-1.10619015135691e-08,-1.1055659961939101e-08,6.241551629999359e-12,0.0005642385825206588,0.0002451148610013269,True
P0,original,forward,0.62,Cathode,hole,-4.85407236712524e-09,-4.851364826543387e-09,2.707540581853407e-12,0.0005577874364194763,0.00024231159117677143,True
P0,original,forward,0.64,Anode,total,3.43600791539632e-08,3.434064272808112e-08,1.943642588207954e-11,0.0005656688331533626,0.0002457363620781875,True
P0,original,forward,0.64,Anode,electron,2.3877377038789e-08,2.3863803831003115e-08,1.3573207785886084e-11,0.0005684547244798411,0.0002469469457842268,True
P0,original,forward,0.64,Anode,hole,1.04827021151742e-08,1.0476838897078003e-08,5.863218096196765e-12,0.000559323162270297,0.00024297892118020907,True
P0,original,forward,0.64,Cathode,total,-3.43600791539632e-08,-3.4340642728081114e-08,1.9436425882086158e-11,0.0005656688331535551,0.000245736362078284,True
P0,original,forward,0.64,Cathode,electron,-2.38807540667978e-08,-2.386717896583367e-08,1.3575100964129832e-11,0.0005684536144109345,0.00024694646341321205,True
P0,original,forward,0.64,Cathode,hole,-1.04793250871654e-08,-1.0473463762247442e-08,5.86132491795798e-12,0.0005593227492423785,0.00024297874170411472,True
P0,original,forward,0.66,Anode,total,7.40190648750149e-08,7.397690478416617e-08,4.2160090848723265e-11,0.0005695842134713915,0.0002474377559011431,True
P0,original,forward,0.66,Anode,electron,5.14371642824644e-08,5.140766402995831e-08,2.950025250608721e-11,0.0005735201953219694,0.0002491481086556001,True
P0,original,forward,0.66,Anode,hole,2.25819005925505e-08,2.2569240754207856e-08,1.2659838342642671e-11,0.0005606188146456991,0.0002435419311265895,True
P0,original,forward,0.66,Cathode,total,-7.40190648750148e-08,-7.397690478416632e-08,4.216009084848504e-11,0.0005695842134681738,0.00024743775589974404,True
P0,original,forward,0.66,Cathode,electron,-5.14439911045383e-08,-5.141448693563884e-08,2.950416889945658e-11,0.0005735202161803845,0.0002491481177194978,True
P0,original,forward,0.66,Cathode,hole,-2.25750737704765e-08,-2.2562417848527482e-08,1.2655921949018529e-11,0.000560614865656379,0.0002435402151402915,True
P0,original,forward,0.68,Anode,total,1.5876037987632e-07,1.5866933439937481e-07,9.104547694519608e-11,0.0005734773185609895,0.0002491294768295536,True
P0,original,forward,0.68,Anode,electron,1.10325355426529e-07,1.1026147434236253e-07,6.388108416645937e-11,0.0005790245036554709,0.00025153997775954987,True
P0,original,forward,0.68,Anode,hole,4.84350244497909e-08,4.8407860057012286e-08,2.7164392778610986e-11,0.000560841933852441,0.0002436388849317946,True
P0,original,forward,0.68,Cathode,total,-1.5876037987632e-07,-1.5866933439937548e-07,9.104547694453434e-11,0.0005734773185568213,0.0002491294768277686,True
P0,original,forward,0.68,Cathode,electron,-1.10339216350135e-07,-1.102753272209715e-07,6.388912916349905e-11,0.0005790246775068824,0.0002515400533060354,True
P0,original,forward,0.68,Cathode,hole,-4.84211635261852e-08,-4.8394007178403974e-08,2.7156347781227192e-11,0.0005608363327853858,0.00024363645105426627,True
P0,original,forward,0.7,Anode,total,3.37543639967168e-07,3.373492610812811e-07,1.9437888588693387e-10,0.0005758629785050626,0.0002501661515249966,True
P0,original,forward,0.7,Anode,electron,2.34564252151985e-07,2.3442735271528488e-07,1.3689943670011866e-10,0.0005836329937070514,0.0002535425837312808,True
P0,original,forward,0.7,Anode,hole,1.02979387815182e-07,1.0292190836599622e-07,5.747944918578288e-11,0.0005581646036675004,0.00024247548427979728,True
P0,original,forward,0.7,Cathode,total,-3.37543639967168e-07,-3.3734926108128187e-07,1.9437888588613977e-10,0.0005758629785027101,0.0002501661515239835,True
P0,original,forward,0.7,Cathode,electron,-2.34592185970679e-07,-2.344552704165925e-07,1.369155540865024e-10,0.0005836322020700854,0.0002535422397269856,True
P0,original,forward,0.7,Cathode,hole,-1.02951453996489e-07,-1.0289399066468938e-07,5.746333179961091e-11,0.0005581594972089525,0.0002424732653344788,True
P0,original,forward,0.72,Anode,total,7.05518103510758e-07,7.051133504083786e-07,4.0475310237940326e-10,0.0005736962671337482,0.0002492246195591664,True
P0,original,forward,0.72,Anode,electron,4.90272771106044e-07,4.899862377509973e-07,2.8653335504665257e-10,0.0005844366074017123,0.0002538917926746464,True
P0,original,forward,0.72,Anode,hole,2.15245332404714e-07,2.1512711265738132e-07,1.1821974733267128e-10,0.0005492325710942208,0.00023859420276089123,True
P0,original,forward,0.72,Cathode,total,-7.05518103510759e-07,-7.051133504083788e-07,4.047531023802503e-10,0.000573696267134948,0.0002492246195596971,True
P0,original,forward,0.72,Cathode,electron,-4.90327639690562e-07,-4.900410757508244e-07,2.8656393973761714e-10,0.0005844335838755961,0.00025389047880607606,True
P0,original,forward,0.72,Cathode,hole,-2.15190463820197e-07,-2.150722746575545e-07,1.181891626425008e-10,0.0005492304842153883,0.00023859329594289925,True
P0,original,forward,0.74,Anode,total,1.430012063991e-06,1.429207650190501e-06,8.044138004991552e-10,0.0005625223875763176,0.00024436910686383314,True
P0,original,forward,0.74,Anode,electron,9.93725159545984e-07,9.931517777762123e-07,5.733817697718365e-10,0.0005770023675699271,0.00025066126730952787,True
P0,original,forward,0.74,Anode,hole,4.36286904445017e-07,4.3605587241428864e-07,2.3103203072837753e-10,0.0005295415204411511,0.00023003787294566648,True
P0,original,forward,0.74,Cathode,total,-1.430012063991e-06,-1.4292076501905028e-06,8.044138004972494e-10,0.0005625223875749849,0.0002443691068632542,True
P0,original,forward,0.74,Cathode,electron,-9.93827581604454e-07,-9.9325414693582e-07,5.734346686340714e-10,0.0005769961301620424,0.0002506585568737659,True
P0,original,forward,0.74,Cathode,hole,-4.36184482386547e-07,-4.359535032546828e-07,2.3097913186423681e-10,0.0005295445876489089,0.0002300392057228127,True
P0,original,forward,0.76,Anode,total,2.76058565950773e-06,2.759097801691283e-06,1.4878578164468032e-09,0.0005389645531637368,0.0002341324315902866,True
P0,original,forward,0.76,Anode,electron,1.9183348467341e-06,1.9172649380869614e-06,1.069908647138657e-09,0.0005577277861370971,0.00024228567093107542,True
P0,original,forward,0.76,Anode,hole,8.42250812773638e-07,8.418328636043218e-07,4.1794916931619296e-10,0.0004962288702813283,0.00021556294882805894,True
P0,original,forward,0.76,Cathode,total,-2.76058565950774e-06,-2.7590977991057217e-06,1.4878604020182628e-09,0.0005389654897662454,0.00023413283857096426,True
P0,original,forward,0.76,Cathode,electron,-1.91851183479951e-06,-1.9174418427345004e-06,1.0699920650096395e-09,0.0005577198147028666,0.00024228220704930914,True
P0,original,forward,0.76,Cathode,hole,-8.42073824708225e-07,-8.41655956371221e-07,4.178683370039646e-10,0.0004962371762936037,0.0002155665578743051,True
P0,original,forward,0.78,Anode,total,4.99274648951862e-06,4.990227602155618e-06,2.5188873630018835e-09,0.0005045093653943452,0.00021916092247799794,True
P0,original,forward,0.78,Anode,electron,3.46943988482402e-06,3.4676093316574044e-06,1.8305531666155147e-09,0.0005276221025251647,0.00022920383948138743,True
P0,original,forward,0.78,Anode,hole,1.5233066046946e-06,1.5226182704982132e-06,6.883341963867923e-10,0.00045186845134489057,0.00019628832655702345,True
P0,original,forward,0.78,Cathode,total,-4.99274648951862e-06,-4.990227601318934e-06,2.5188881996857822e-09,0.0005045095329742334,0.00021916099529373348,True
P0,original,forward,0.78,Cathode,electron,-3.46971891079305e-06,-3.4678882477542033e-06,1.8306630388467111e-09,0.000527611338530097,0.00022919916226992007,True
P0,original,forward,0.78,Cathode,hole,-1.52302757872557e-06,-1.5223393535647306e-06,6.882251608394946e-10,0.00045187964450084584,0.00019629318988050062,True
P0,original,forward,0.8,Anode,total,8.39503592557498e-06,8.391130131373484e-06,3.905794201495297e-09,0.0004652504451584926,0.00020210271887171306,True
P0,original,forward,0.8,Anode,electron,5.83363805889133e-06,5.830766272883403e-06,2.871786007927744e-09,0.0004922804567127225,0.00021384732664865488,True
P0,original,forward,0.8,Anode,hole,2.56139786668365e-06,2.5603638584900823e-06,1.0340081935675529e-09,0.00040368901958457825,0.0001753553104990635,True
P0,original,forward,0.8,Cathode,total,-8.39503592557497e-06,-8.391130131168998e-06,3.9057944059707445e-09,0.0004652504695152022,0.00020210272945463405,True
P0,original,forward,0.8,Cathode,electron,-5.83404089666553e-06,-5.831168976739443e-06,2.8719199260872716e-09,0.0004922694195936694,0.00021384253092796547,True
P0,original,forward,0.8,Cathode,hole,-2.56099502890944e-06,-2.559961154429557e-06,1.0338744798830495e-09,0.0004037003071900959,0.00017536021462362234,True
P0,original,reverse,-0.0,Anode,total,7.27928078923311e-27,8.123997777036969e-37,7.279280788420711e-27,7.27928078842071e-05,,True
P0,original,reverse,-0.0,Anode,electron,-2.40391351489039e-27,-7.125435534946403e-41,2.4039135148903185e-27,2.4039135148903185e-05,,True
P0,original,reverse,-0.0,Anode,hole,9.6831943041235e-27,8.124710320590464e-37,9.683194303311028e-27,9.683194303311028e-05,,True
P0,original,reverse,-0.0,Cathode,total,-7.27928078923304e-27,-7.223960772513896e-37,7.279280788510644e-27,7.279280788510643e-05,,True
P0,original,reverse,-0.0,Cathode,electron,2.40390541157508e-27,-7.224235457361089e-37,2.4039054122975034e-27,2.4039054122975034e-05,,True
P0,original,reverse,-0.0,Cathode,hole,-9.68318620080812e-27,2.7468484719353516e-41,9.683186200808147e-27,9.683186200808146e-05,,True
P0,original,reverse,-0.1,Anode,total,-2.10387654353062e-18,-2.1031553874377855e-18,7.211560928345337e-22,0.0003427749099879814,0.00014889077141113716,True
P0,original,reverse,-0.1,Anode,electron,-4.36710625564321e-19,-4.364955740572988e-19,2.1505150702219047e-22,0.0004924347941942085,0.00021391438758321522,True
P0,original,reverse,-0.1,Anode,hole,-1.6671659179663e-18,-1.6666598133804869e-18,5.061045858132099e-22,0.00030357181631362996,0.00013185958012524126,True
P0,original,reverse,-0.1,Cathode,total,2.10387654353062e-18,2.103155393558868e-18,7.21149971751925e-22,0.00034277200055746963,0.00014888950742822867,True
P0,original,reverse,-0.1,Cathode,electron,1.91221753806806e-18,1.911590757991787e-18,6.267800762729003e-22,0.00032777655459961157,0.000142374883809209,True
P0,original,reverse,-0.1,Cathode,hole,1.9165900546256e-19,1.9156463556708092e-19,9.436989547907285e-23,0.000492384353405756,0.00021389247063497173,True
P0,original,reverse,-0.2,Anode,total,-3.03119539599276e-18,-3.030240199786515e-18,9.551962062449425e-22,0.00031512195073524847,0.00013687729198339372,True
P0,original,reverse,-0.2,Anode,electron,-4.47873164203379e-19,-4.476623311749966e-19,2.1083302838243473e-22,0.00047074271296749436,0.0002044890972912845,True
P0,original,reverse,-0.2,Anode,hole,-2.58332223178938e-18,-2.5825778686115184e-18,7.443631778616411e-22,0.00028814182323126056,0.00012515643610276538,True
P0,original,reverse,-0.2,Cathode,total,3.03119539599276e-18,3.0302402002936e-18,9.55195699159914e-22,0.00031512178344645243,0.0001368772193079161,True
P0,original,reverse,-0.2,Cathode,electron,2.83463739395511e-18,2.8337747274443516e-18,8.62666510758392e-22,0.0003043304630772303,0.0001321891564034859,True
P0,original,reverse,-0.2,Cathode,hole,1.96558002037648e-19,1.964654728492485e-19,9.25291883994998e-23,0.00047074750170576665,0.00020449117799333332,True
P0,original,reverse,-0.3,Anode,total,-3.84616785679513e-18,-3.845040591965523e-18,1.1272648296067643e-21,0.00029308778804731434,0.00012730506575365144,True
P0,original,reverse,-0.3,Anode,electron,-4.50013558344815e-19,-4.49813986973173e-19,1.9957137164204946e-22,0.0004434785751257996,0.00019264301770297636,True
P0,original,reverse,-0.3,Anode,hole,-3.39615429845031e-18,-3.39522660499235e-18,9.276934579598037e-22,0.00027315998521713723,0.00011864807994832398,True
P0,original,reverse,-0.3,Cathode,total,3.84616785679511e-18,3.845040592462573e-18,1.1272643325365716e-21,0.00029308765880953653,0.0001273050096099627,True
P0,original,reverse,-0.3,Cathode,electron,3.64867041624134e-18,3.647630737785179e-18,1.0396784561611734e-21,0.0002849472102312253,0.0001237686356384241,True
P0,original,reverse,-0.3,Cathode,hole,1.9749744055376e-19,1.9740985467739432e-19,8.758587636567228e-23,0.00044347853886152455,0.00019264300194659256,True
P0,original,reverse,-0.4,Anode,total,-4.63870753000822e-18,-4.637451188792675e-18,1.2563412155453601e-21,0.0002708386349900214,0.00011763965606350542,True
P0,original,reverse,-0.4,Anode,electron,-4.51889845909792e-19,-4.517046365342987e-19,1.8520937549328866e-22,0.0004098551387460493,0.0001780343117685807,True
P0,original,reverse,-0.4,Anode,hole,-4.18681768409843e-18,-4.185746552258377e-18,1.0711318400530344e-21,0.00025583436415710256,0.00011112166761141088,True
P0,original,reverse,-0.4,Cathode,total,4.63870753000826e-18,4.637451189297043e-18,1.256340711217493e-21,0.00027083852626838404,0.0001176396088335283,True
P0,original,reverse,-0.4,Cathode,electron,4.4403865628538e-18,4.4392115041314895e-18,1.1750587223107393e-21,0.00026462982573200534,0.0001149424823378494,True
P0,original,reverse,-0.4,Cathode,hole,1.98320967154463e-19,1.9823968516555387e-19,8.128198890913705e-23,0.0004098507085528192,0.000178032386971231,True
P0,original,reverse,-0.5,Anode,total,-5.37826844137426e-18,-5.3769734974780146e-18,1.2949438962450456e-21,0.00024077338466098588,0.00010457914278980848,True
P0,original,reverse,-0.5,Anode,electron,-4.53695467663873e-19,-4.535279410548694e-19,1.6752660900352592e-22,0.0003692490248274653,0.00016039242812729987,True
P0,original,reverse,-0.5,Anode,hole,-4.92457297371038e-18,-4.923445556423145e-18,1.1274172872349715e-21,0.0002289370658641145,9.943748730556522e-05,True
P0,original,reverse,-0.5,Cathode,total,5.37826844137425e-18,5.37697349798992e-18,1.2949433843305553e-21,0.0002407732894789596,0.00010457910144279918,True
P0,original,reverse,-0.5,Cathode,electron,5.179154963779e-18,5.177933541121164e-18,1.2214226578357838e-21,0.0002358343525880071,0.00010243363713226195,True
P0,original,reverse,-0.5,Cathode,hole,1.99113477595252e-19,1.990399568687559e-19,7.352072649609551e-23,0.0003692403316140397,0.00016038865131808776,True
P0,original,reverse,-0.6,Anode,total,-6.10829793693128e-18,-6.1070565665259676e-18,1.2413704053120764e-21,0.0002032268920293896,8.826928743299661e-05,True
P0,original,reverse,-0.6,Anode,electron,-4.55442497607577e-19,-4.552961664547851e-19,1.4633115279196505e-22,0.00032129446321025663,0.00013955883337926772,True
P0,original,reverse,-0.6,Anode,hole,-5.65285543932371e-18,-5.651760400071182e-18,1.0950392525277188e-21,0.00019371435627208006,8.413722555180306e-05,True
P0,original,reverse,-0.6,Cathode,total,6.10829793693129e-18,6.107056567045331e-18,1.2413698859588743e-21,0.00020322680700517998,8.826925049994565e-05,True
P0,original,reverse,-0.6,Cathode,electron,5.90841766580492e-18,5.907240513751139e-18,1.1771520537808254e-21,0.00019923304687710473,8.653443341717052e-05,True
P0,original,reverse,-0.6,Cathode,hole,1.99880271126369e-19,1.998160532941921e-19,6.421783217689333e-23,0.0003212814942415868,0.000139553199217547,True
P0,original,reverse,-0.7,Anode,total,-6.79234389666194e-18,-6.7913303343497054e-18,1.0135623122344055e-21,0.000149221289094699,6.481081813349038e-05,True
P0,original,reverse,-0.7,Anode,electron,-4.57138187884225e-19,-4.570165788797386e-19,1.216090044864419e-22,0.00026602241446789965,0.00011554743645153164,True
