pair,id,branch,bias_V,contact,component,tool,relative_error,absolute_error_A_per_um,pass
M0/M1,P0,forward,0.46,Anode,total,reference,0.0002940452461529964,9.759180887803018e-15,True
M0/M1,P0,forward,0.46,Anode,total,candidate,0.0002960581416790735,9.820569133246528e-15,True
M0/M1,P0,forward,0.46,Anode,electron,reference,0.0002794688532888509,6.443318005399132e-15,True
M0/M1,P0,forward,0.46,Anode,electron,candidate,0.0002814022340925164,6.484314705695939e-15,True
M0/M1,P0,forward,0.46,Anode,hole,reference,0.00032720825328772196,3.315862882400654e-15,True
M0/M1,P0,forward,0.46,Anode,hole,candidate,0.0003294020408236034,3.3362544275441266e-15,True
M0/M1,P0,forward,0.46,Cathode,total,reference,0.000294045246149881,9.75918088769962e-15,True
M0/M1,P0,forward,0.46,Cathode,total,candidate,0.0002960596538643788,9.820619021943913e-15,True
M0/M1,P0,forward,0.46,Cathode,electron,reference,0.0003000145891021489,6.921642476201305e-15,True
M0/M1,P0,forward,0.46,Cathode,electron,candidate,0.0003019505082690187,6.962464355785369e-15,True
M0/M1,P0,forward,0.46,Cathode,hole,reference,0.0002804344678139826,2.8375384116000973e-15,True
M0/M1,P0,forward,0.46,Cathode,hole,candidate,0.0002826278383168644,2.858154666160159e-15,True
M0/M1,P0,forward,0.48,Anode,total,reference,0.0002903183557900205,2.085094939970477e-14,True
M0/M1,P0,forward,0.48,Anode,total,candidate,0.0002919131859878099,2.0953917792617874e-14,True
M0/M1,P0,forward,0.48,Anode,electron,reference,0.0002802948239491968,1.3985949848500446e-14,True
M0/M1,P0,forward,0.48,Anode,electron,candidate,0.0002817790927752871,1.4052247488938166e-14,True
M0/M1,P0,forward,0.48,Anode,hole,reference,0.00031313142988294523,6.86499955130126e-15,True
M0/M1,P0,forward,0.48,Anode,hole,candidate,0.00031497788385372657,6.9016703036732455e-15,True
M0/M1,P0,forward,0.48,Cathode,total,reference,0.0002903183557968605,2.085094940019591e-14,True
M0/M1,P0,forward,0.48,Cathode,total,candidate,0.000291914696041957,2.095402560600767e-14,True
M0/M1,P0,forward,0.48,Cathode,electron,reference,0.00029413578512719557,1.4684036715902252e-14,True
M0/M1,P0,forward,0.48,Cathode,electron,candidate,0.0002956212204685306,1.4750045531779288e-14,True
M0/M1,P0,forward,0.48,Cathode,hole,reference,0.00028161558610160196,6.16691268430012e-15,True
M0/M1,P0,forward,0.48,Cathode,hole,candidate,0.000283464762240913,6.203980074228382e-15,True
M0/M1,P0,forward,0.5,Anode,total,reference,0.00028811593887319157,4.477740685901299e-14,True
M0/M1,P0,forward,0.5,Anode,total,candidate,0.00028925175105339415,4.492908531417015e-14,True
M0/M1,P0,forward,0.5,Anode,electron,reference,0.0002810415313536111,3.0347433502998154e-14,True
M0/M1,P0,forward,0.5,Anode,electron,candidate,0.00028202280981765016,3.0436560522235444e-14,True
M0/M1,P0,forward,0.5,Anode,hole,reference,0.0003042211104930667,1.4429973356202247e-14,True
M0/M1,P0,forward,0.5,Anode,hole,candidate,0.0003057087183068028,1.4492524791928246e-14,True
M0/M1,P0,forward,0.5,Cathode,total,reference,0.00028811593887319157,4.477740685901299e-14,True
M0/M1,P0,forward,0.5,Cathode,total,candidate,0.00028925325879840307,4.492931826676466e-14,True
M0/M1,P0,forward,0.5,Cathode,electron,reference,0.00029042295665651283,3.1372837574010167e-14,True
M0/M1,P0,forward,0.5,Cathode,electron,candidate,0.0002914044886084207,3.1461467788313064e-14,True
M0/M1,P0,forward,0.5,Cathode,hole,reference,0.0002828571219254828,1.340456928570076e-14,True
M0/M1,P0,forward,0.5,Cathode,hole,candidate,0.00028434955957438264,1.3467850478432212e-14,True
M0/M1,P0,forward,0.52,Anode,total,reference,0.00028686555135704387,9.646930369799402e-14,True
M0/M1,P0,forward,0.52,Anode,total,candidate,0.00028747617286213606,9.66211627841938e-14,True
M0/M1,P0,forward,0.52,Anode,electron,reference,0.00028165388580119133,6.581282105298019e-14,True
M0/M1,P0,forward,0.52,Anode,electron,candidate,0.0002820483054734746,6.586851165541017e-14,True
M0/M1,P0,forward,0.52,Anode,hole,reference,0.0002987322832832064,3.0656482645000906e-14,True
M0/M1,P0,forward,0.52,Anode,hole,candidate,0.00029983518081315983,3.075265112880948e-14,True
M0/M1,P0,forward,0.52,Cathode,total,reference,0.0002868655513541229,9.646930369701174e-14,True
M0/M1,P0,forward,0.52,Cathode,total,candidate,0.00028747767803002526,9.66216660018459e-14,True
M0/M1,P0,forward,0.52,Cathode,electron,reference,0.00028805332084571266,6.732931053397615e-14,True
M0/M1,P0,forward,0.52,Cathode,electron,candidate,0.0002884473885112729,6.738410909464889e-14,True
M0/M1,P0,forward,0.52,Cathode,hole,reference,0.0002841582643852258,2.9139993162996823e-14,True
M0/M1,P0,forward,0.52,Cathode,hole,candidate,0.0002852674145140126,2.923755690720993e-14,True
M0/M1,P0,forward,0.54,Anode,total,reference,0.00028615840463607644,2.0821109592397363e-13,True
M0/M1,P0,forward,0.54,Anode,total,candidate,0.00028614339362404334,2.0808485085725924e-13,True
M0/M1,P0,forward,0.54,Anode,electron,reference,0.00028204901176853687,1.4260117168796124e-13,True
M0/M1,P0,forward,0.54,Anode,electron,candidate,0.00028173173873273245,1.4236183512586165e-13,True
M0/M1,P0,forward,0.54,Anode,hole,reference,0.00029551652016532055,6.560992423699467e-14,True
M0/M1,P0,forward,0.54,Anode,hole,candidate,0.00029618982892457593,6.572301573147514e-14,True
M0/M1,P0,forward,0.54,Cathode,total,reference,0.0002861584046346562,2.0821109592293966e-13,True
M0/M1,P0,forward,0.54,Cathode,total,candidate,0.0002861448957825127,2.080859374882408e-13,True
M0/M1,P0,forward,0.54,Cathode,electron,reference,0.00028644238542983115,1.4485969883408537e-13,True
M0/M1,P0,forward,0.54,Cathode,electron,candidate,0.00028612436309879714,1.4461868981287605e-13,True
M0/M1,P0,forward,0.54,Cathode,hole,reference,0.0002855111634210502,6.335139708900938e-14,True
M0/M1,P0,forward,0.54,Cathode,hole,candidate,0.00028619169328364207,6.34672476754423e-14,True
M0/M1,P0,forward,0.56,Anode,total,reference,0.00028567347257342816,4.4968135642002755e-13,True
M0/M1,P0,forward,0.56,Anode,total,candidate,0.00028488553955582116,4.481923454267196e-13,True
M0/M1,P0,forward,0.56,Anode,electron,reference,0.00028210246182149663,3.085710187899819e-13,True
M0/M1,P0,forward,0.56,Anode,electron,candidate,0.0002808925117462021,3.070770515835608e-13,True
M0/M1,P0,forward,0.56,Anode,hole,reference,0.00029380630254512315,1.4111033763004566e-13,True
M0/M1,P0,forward,0.56,Anode,hole,candidate,0.0002939794878344891,1.411152938431588e-13,True
M0/M1,P0,forward,0.56,Cathode,total,reference,0.00028567347258604355,4.496813564398799e-13,True
M0/M1,P0,forward,0.56,Cathode,total,candidate,0.00028488703794425115,4.481946903942139e-13,True
M0/M1,P0,forward,0.56,Cathode,electron,reference,0.0002851374312894319,3.119583862000066e-13,True
M0/M1,P0,forward,0.56,Cathode,electron,candidate,0.0002839264783119008,3.104611506838713e-13,True
M0/M1,P0,forward,0.56,Cathode,hole,reference,0.0002868951527336259,1.3772297024700772e-13,True
M0/M1,P0,forward,0.56,Cathode,hole,candidate,0.00028707622675132446,1.377335397103426e-13,True
M0/M1,P0,forward,0.58,Anode,total,reference,0.00028511696398132995,9.707738651401357e-13,True
M0/M1,P0,forward,0.58,Anode,total,candidate,0.00028334458274503386,9.642033453562733e-13,True
M0/M1,P0,forward,0.58,Anode,electron,reference,0.00028162639344237773,6.663313738301037e-13,True
M0/M1,P0,forward,0.58,Anode,electron,candidate,0.0002792656429430591,6.603785371429908e-13,True
M0/M1,P0,forward,0.58,Anode,hole,reference,0.00029306711069986333,3.044424913199581e-13,True
M0/M1,P0,forward,0.58,Anode,hole,candidate,0.0002926347912692066,3.0382480821286886e-13,True
M0/M1,P0,forward,0.58,Cathode,total,reference,0.0002851169639871614,9.70773865159988e-13,True
M0/M1,P0,forward,0.58,Cathode,total,candidate,0.0002833460759008598,9.642083999807182e-13,True
M0/M1,P0,forward,0.58,Cathode,electron,reference,0.00028373526449086955,6.714471038402969e-13,True
M0/M1,P0,forward,0.58,Cathode,electron,candidate,0.0002813733602593271,6.654876305904853e-13,True
M0/M1,P0,forward,0.58,Cathode,hole,reference,0.0002882658705168842,2.993267613300308e-13,True
M0/M1,P0,forward,0.58,Cathode,hole,candidate,0.0002878419082157539,2.9872076939043975e-13,True
M0/M1,P0,forward,0.6,Anode,total,reference,0.000284164177355726,2.0921486407704098e-12,True
M0/M1,P0,forward,0.6,Anode,total,candidate,0.00028110760327560206,2.0684931539076044e-12,True
M0/M1,P0,forward,0.6,Anode,electron,reference,0.0002803341487840547,1.4342576231697335e-12,True
M0/M1,P0,forward,0.6,Anode,electron,candidate,0.0002764584055490308,1.4136405768856652e-12,True
M0/M1,P0,forward,0.6,Anode,hole,reference,0.0002928878751565185,6.578910175998491e-13,True
M0/M1,P0,forward,0.6,Anode,hole,candidate,0.0002916971119073341,6.548525770219393e-13,True
M0/M1,P0,forward,0.6,Cathode,total,reference,0.00028416417735707423,2.092148640780336e-12,True
M0/M1,P0,forward,0.6,Cathode,total,candidate,0.00028110908832308667,2.0685040249286272e-12,True
M0/M1,P0,forward,0.6,Cathode,electron,reference,0.0002818074597643259,1.4420362200004287e-12,True
M0/M1,P0,forward,0.6,Cathode,electron,candidate,0.00027793049000166133,1.4214052191728092e-12,True
M0/M1,P0,forward,0.6,Cathode,hole,reference,0.00028953503809066593,6.501124207803208e-13,True
M0/M1,P0,forward,0.6,Cathode,hole,candidate,0.00028835296735075654,6.470988057554044e-13,True
M0/M1,P0,forward,0.62,Anode,total,reference,0.0002823894740297548,4.493234648001448e-12,True
M0/M1,P0,forward,0.62,Anode,total,candidate,0.0002776295418591025,4.4150342587417195e-12,True
M0/M1,P0,forward,0.62,Anode,electron,reference,0.0002777817468507345,3.0714713811006663e-12,True
M0/M1,P0,forward,0.62,Anode,electron,candidate,0.00027188337929177296,3.0045737714890357e-12,True
M0/M1,P0,forward,0.62,Anode,hole,reference,0.0002928848786319794,1.4217632668602496e-12,True
M0/M1,P0,forward,0.62,Anode,hole,candidate,0.00029071801990481757,1.4104604872543382e-12,True
M0/M1,P0,forward,0.62,Cathode,total,reference,0.0002823894740297548,4.493234648001448e-12,True
M0/M1,P0,forward,0.62,Cathode,total,candidate,0.0002776295418632644,4.415034258807894e-12,True
M0/M1,P0,forward,0.62,Cathode,electron,reference,0.00027881624627377864,3.0833781580992653e-12,True
M0/M1,P0,forward,0.62,Cathode,electron,candidate,0.00027291452757596585,3.016426987146691e-12,True
M0/M1,P0,forward,0.62,Cathode,hole,reference,0.0002905325657586682,1.4098564899799374e-12,True
M0/M1,P0,forward,0.62,Cathode,hole,candidate,0.0002883746418895434,1.3986072716603757e-12,True
M0/M1,P0,forward,0.64,Anode,total,reference,0.00027916659028223457,9.589509062800493e-12,True
M0/M1,P0,forward,0.64,Anode,total,candidate,0.00027211695729348714,9.3421290551708e-12,True
M0/M1,P0,forward,0.64,Anode,electron,reference,0.00027327158420595906,6.523226041900454e-12,True
M0/M1,P0,forward,0.64,Anode,electron,candidate,0.00026464058902629585,6.313660247803377e-12,True
M0/M1,P0,forward,0.64,Anode,hole,reference,0.0002925944260488701,3.0662830209000384e-12,True
M0/M1,P0,forward,0.64,Anode,hole,candidate,0.00028914680364876423,3.0284688073723858e-12,True
M0/M1,P0,forward,0.64,Cathode,total,reference,0.00027916659028512505,9.589509062899754e-12,True
M0/M1,P0,forward,0.64,Cathode,total,candidate,0.00027211695729734316,9.342129055303148e-12,True
M0/M1,P0,forward,0.64,Cathode,electron,reference,0.000274001521596686,6.541570545101709e-12,True
M0/M1,P0,forward,0.64,Cathode,electron,candidate,0.00026536726528079426,6.3318877327213714e-12,True
M0/M1,P0,forward,0.64,Cathode,hole,reference,0.00029093717878405463,3.0479385177996997e-12,True
M0/M1,P0,forward,0.64,Cathode,hole,candidate,0.00028749865672631115,3.0102413225883944e-12,True
M0/M1,P0,forward,0.66,Anode,total,reference,0.0002735190827944599,2.0240090668398447e-11,True
M0/M1,P0,forward,0.66,Anode,total,candidate,0.0002633775721188429,1.9478727305179513e-11,True
M0/M1,P0,forward,0.66,Anode,electron,reference,0.00026570109066083477,1.3663280308498523e-11,True
M0/M1,P0,forward,0.66,Anode,electron,candidate,0.0002533664002618164,1.3021675516562442e-11,True
M0/M1,P0,forward,0.66,Anode,hole,reference,0.000291327400042945,6.576810359899924e-12,True
M0/M1,P0,forward,0.66,Anode,hole,candidate,0.00028618152235527274,6.457051788603836e-12,True
M0/M1,P0,forward,0.66,Cathode,total,reference,0.0002735190827944592,2.0240090668398447e-11,True
M0/M1,P0,forward,0.66,Cathode,total,candidate,0.00026337757212349617,1.947872730552362e-11,True
M0/M1,P0,forward,0.66,Cathode,electron,reference,0.0002662186131457148,1.3691702966202164e-11,True
M0/M1,P0,forward,0.66,Cathode,electron,candidate,0.00025388084970848267,1.3049840516432206e-11,True
M0/M1,P0,forward,0.66,Cathode,hole,reference,0.0002901557629918291,6.54838770210033e-12,True
M0/M1,P0,forward,0.66,Cathode,hole,candidate,0.0002850190607899577,6.428886789101341e-12,True
M0/M1,P0,forward,0.68,Anode,total,reference,0.0002639188348099021,4.1888799178006407e-11,True
M0/M1,P0,forward,0.68,Anode,total,candidate,0.0002496145380931922,3.95962887676758e-11,True
M0/M1,P0,forward,0.68,Anode,electron,reference,0.00025335997032734233,2.7944948640002716e-11,True
M0/M1,P0,forward,0.68,Anode,electron,candidate,0.00023602210428316534,2.601800433461383e-11,True
M0/M1,P0,forward,0.68,Anode,hole,reference,0.0002879706609822599,1.3943850537897812e-11,True
M0/M1,P0,forward,0.68,Anode,hole,candidate,0.0002805762155219751,1.357828443308182e-11,True
M0/M1,P0,forward,0.68,Cathode,total,reference,0.0002639188348160743,4.188879917898579e-11,True
M0/M1,P0,forward,0.68,Cathode,total,candidate,0.00024961453809636304,3.9596288768178725e-11,True
M0/M1,P0,forward,0.68,Cathode,electron,reference,0.00025372842080820615,2.7989093441000524e-11,True
M0/M1,P0,forward,0.68,Cathode,electron,candidate,0.00023638780971456562,2.606158239011503e-11,True
M0/M1,P0,forward,0.68,Cathode,hole,reference,0.0002871409090130497,1.3899705736602219e-11,True
M0/M1,P0,forward,0.68,Cathode,hole,candidate,0.00027975556430552654,1.3534706378050459e-11,True
M0/M1,P0,forward,0.7,Anode,total,reference,0.0002481324740004944,8.373476087998595e-11,True
M0/M1,P0,forward,0.7,Anode,total,candidate,0.0002283176393707938,7.700520505262065e-11,True
M0/M1,P0,forward,0.7,Anode,electron,reference,0.00023379103146039943,5.4826200400994346e-11,True
M0/M1,P0,forward,0.7,Anode,electron,candidate,0.00020980359937942158,4.917338542116173e-11,True
M0/M1,P0,forward,0.7,Anode,hole,reference,0.00028080064109262657,2.8908560479997454e-11,True
M0/M1,P0,forward,0.7,Anode,hole,candidate,0.00027049000838396395,2.7831819631472154e-11,True
M0/M1,P0,forward,0.7,Cathode,total,reference,0.00024813247400645716,8.373476088199765e-11,True
M0/M1,P0,forward,0.7,Cathode,total,candidate,0.0002283176393714217,7.70052050528324e-11,True
M0/M1,P0,forward,0.7,Cathode,electron,reference,0.00023405373901190987,5.489432978401493e-11,True
M0/M1,P0,forward,0.7,Cathode,electron,candidate,0.00021006409625223525,4.924029065649683e-11,True
M0/M1,P0,forward,0.7,Cathode,hole,reference,0.0002802147175852094,2.8840431096990104e-11,True
M0/M1,P0,forward,0.7,Cathode,hole,candidate,0.000269912832814237,2.77649143962694e-11,True
M0/M1,P0,forward,0.72,Anode,total,reference,0.00022352433822152358,1.5766522331702997e-10,True
M0/M1,P0,forward,0.72,Anode,total,candidate,0.00019671059931140406,1.3867598911955878e-10,True
M0/M1,P0,forward,0.72,Anode,electron,reference,0.00020415767980496731,1.0007251926005272e-10,True
M0/M1,P0,forward,0.72,Anode,electron,candidate,0.00017167209603929977,8.410252499265063e-11,True
M0/M1,P0,forward,0.72,Anode,hole,reference,0.0002676393380129689,5.759270405700372e-11,True
M0/M1,P0,forward,0.72,Anode,hole,candidate,0.00025374445423590977,5.457346412696109e-11,True
M0/M1,P0,forward,0.72,Cathode,total,reference,0.00022352433821867058,1.5766522331501827e-10,True
M0/M1,P0,forward,0.72,Cathode,total,candidate,0.00019671059931530935,1.3867598912231164e-10,True
M0/M1,P0,forward,0.72,Cathode,electron,reference,0.00020434416734612675,1.0017512132000669e-10,True
M0/M1,P0,forward,0.72,Cathode,electron,candidate,0.00017185718410895538,8.420260713795097e-11,True
M0/M1,P0,forward,0.72,Cathode,hole,reference,0.00026723054560780457,5.749010199501158e-11,True
M0/M1,P0,forward,0.72,Cathode,hole,candidate,0.00025334359116242327,5.447338198436067e-11,True
M0/M1,P0,forward,0.74,Anode,total,reference,0.00018861534336164274,2.696713410000189e-10,True
M0/M1,P0,forward,0.74,Anode,total,candidate,0.00015358931031633367,2.1947729890166805e-10,True
M0/M1,P0,forward,0.74,Anode,electron,reference,0.00016296065068985654,1.619117033821083e-10,True
M0/M1,P0,forward,0.74,Anode,electron,candidate,0.0001203977675225967,1.1955885483138287e-10,True
M0/M1,P0,forward,0.74,Anode,hole,reference,0.0002470536213592515,1.0775963761595184e-10,True
M0/M1,P0,forward,0.74,Anode,hole,candidate,0.00022919389568809995,9.991844407033812e-11,True
M0/M1,P0,forward,0.74,Cathode,total,reference,0.00018861534335468027,2.6967134099006626e-10,True
M0/M1,P0,forward,0.74,Cathode,total,candidate,0.00015358931031751936,2.1947729890336212e-10,True
M0/M1,P0,forward,0.74,Cathode,electron,reference,0.0001630916099570597,1.6205849969101712e-10,True
M0/M1,P0,forward,0.74,Cathode,electron,candidate,0.00012052840671328711,1.1970090502495284e-10,True
M0/M1,P0,forward,0.74,Cathode,hole,reference,0.0002467749338092624,1.0761284130301961e-10,True
M0/M1,P0,forward,0.74,Cathode,hole,candidate,0.0002289217393579872,9.977639387877985e-11,True
M0/M1,P0,forward,0.76,Anode,total,reference,0.00014575460941440316,4.0230939508013676e-10,True
M0/M1,P0,forward,0.76,Anode,total,candidate,0.00010220249737987217,2.8195783363659676e-10,True
M0/M1,P0,forward,0.76,Anode,electron,reference,0.00011291440071115902,2.1658313115005917e-10,True
M0/M1,P0,forward,0.76,Anode,electron,candidate,5.9708339547857406e-05,1.1446984842555298e-10,True
M0/M1,P0,forward,0.76,Anode,hole,reference,0.00022056045307947193,1.8572626393198342e-10,True
M0/M1,P0,forward,0.76,Anode,hole,candidate,0.0001989959232957282,1.6748798521062027e-10,True
M0/M1,P0,forward,0.76,Cathode,total,reference,0.00014575460942161528,4.0230939510004204e-10,True
M0/M1,P0,forward,0.76,Cathode,total,candidate,0.00010220249737864403,2.8195783363320863e-10,True
M0/M1,P0,forward,0.76,Cathode,electron,reference,0.00011300553709641131,2.1677791980005844e-10,True
M0/M1,P0,forward,0.76,Cathode,electron,candidate,5.980030881910175e-05,1.1465673526400599e-10,True
M0/M1,P0,forward,0.76,Cathode,hole,reference,0.000220375398110561,1.8553147529299558e-10,True
M0/M1,P0,forward,0.76,Cathode,hole,candidate,0.00019881562357276867,1.6730109836909676e-10,True
